film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
portrait-of-a-lady-on-fire,8.79879885150957,,False,9.034899822986073
the-testament-of-ann-lee,8.78813209439091,8.6,True,8.885699039403852
melancholia,8.784615428699052,9.5,True,9.430207130543318
raise-the-red-lantern,8.783374148202004,9.2,True,9.114311281965952
fallen-leaves,8.781060820387857,9.5,True,9.342001268300038
lady-bird,8.74407472219133,,False,8.903813075539574
extraordinary-stories,8.711066063448591,8.5,True,8.992110362501853
do-not-expect-too-much-from-the-end-of-the-world,8.685513354380088,9.2,True,8.788042739531544
the-master,8.681250435347032,9.3,True,8.78437551899925
night-of-the-living-dead,8.674856154844168,,False,8.594255468792268
viola,8.672436572670378,9.4,True,9.20871877582687
mulholland-drive,8.664294936780085,9.2,True,8.773783969743496
pacifiction,8.66401243439465,9.0,True,9.028867300341743
the-witch,8.662644852213427,,False,8.451371325384123
the-passion-of-joan-of-arc,8.639097516899298,,False,9.366969012273593
personal-shopper,8.628568924691798,9.0,True,9.387219450168802
aguirre-the-wrath-of-god,8.627798358445688,8.5,True,8.533175457906465
the-disciple,8.625733499368067,8.8,True,9.222674111969285
bojack-horseman-christmas-special-sabrinas,8.598331438080095,,False,8.142810613956515
the-secret-agent,8.579333965218265,,False,8.777255756230685
blade-runner,8.565450129812263,8.5,True,8.857665448372737
sentimental-value,8.56343937687358,,False,9.332721454882819
parasite,8.561034249122578,,False,8.07230401370517
blue-is-the-warmest-color,8.54551200258728,8.0,True,8.44309771022423
a-clockwork-orange,8.530990082781997,,False,8.137586734007433
2046,8.52615269582669,,False,9.373497897758169
chungking-express,8.500938868058597,,False,9.134984539713177
suspiria,8.499947635130244,,False,8.701091024044878
happy-go-lucky,8.498453713093863,9.0,True,8.950913320005176
perfect-blue,8.486188141612189,,False,8.587059837713408
hal-harper,8.484057014241062,8.8,True,8.738729979410087
the-royal-tenenbaums,8.477603373278512,6.8,True,7.937415675229225
little-white-dove,8.456101726942354,8.5,True,8.73497260726165
killers-of-the-flower-moon,8.454752841270514,9.5,True,9.012470667931739
a-woman-under-the-influence,8.442930119985538,9.8,True,8.963967031160585
daisies,8.4424609700974,8.8,True,8.237160762212534
gueros,8.417080452404115,8.5,True,8.685728609322029
before-sunrise,8.408219739444574,,False,8.574539618782973
the-power-of-the-dog,8.396036999419513,8.5,True,8.68468486087892
inside-llewyn-davis,8.380698606860657,,False,8.212304252454995
twin-peaks,8.373647989418286,,False,8.849535667072258
the-celebration,8.328994566316718,8.5,True,8.307487293612056
mississippi-masala,8.313928281115714,9.0,True,8.744086454740819
ema,8.307281234739346,8.0,True,8.01799101325845
spencer,8.29545761446174,,False,8.842587229863257
mommy,8.287670884164672,8.5,True,8.645345844278093
oldboy,8.233028404748296,7.5,True,7.54546608190088
barry-lyndon,8.225938729764769,6.5,True,8.166026391859912
crouching-tiger-hidden-dragon,8.223355614125131,9.5,True,8.905601845709334
sinners,8.219175274270619,7.5,True,8.010826842266667
hamnet,8.207246546401867,,False,8.617518951191078
it-was-just-an-accident,8.167976186703324,,False,8.096864368615856
a-beautiful-day-in-the-neighborhood,8.146333590622765,8.8,True,8.78202750540873
amelie,8.134921766438207,4.5,True,7.244694836831454
her,8.116101534075828,8.2,True,8.915629968275505
psycho,8.092454157043107,8.0,True,8.210895455741474
500-days-of-summer,8.077569538630438,,False,8.02106792170363
the-lighthouse,8.046735971910081,,False,8.209148122192978
poor-things,8.040567245187304,8.0,True,7.930782828563635
in-the-mood-for-love,7.99298765323343,9.5,True,9.281153462350819
eternal-sunshine-of-the-spotless-mind,7.988247680361514,,False,8.373187468223094
pulp-fiction,7.927597040005638,,False,7.943104119248106
rocky,7.910830241743904,9.2,True,8.428148435145195
the-handmaiden,7.852880729870487,,False,7.867216493035011
cha-cha-real-smooth,7.834958253603148,8.5,True,8.06541784656997
the-assassination-of-jesse-james-by-the-coward-robert-ford,7.803538740540614,8.5,True,8.331913593859852
coraline,7.796277843440187,8.8,True,8.563533665074651
emma,7.793832421919349,6.5,True,6.9174949308544225
phantom-thread,7.769245729104762,,False,8.060595217921202
alien,7.70553234106313,,False,8.446916591661761
primer,7.671034421774424,6.5,True,7.29281251659713
the-shining,7.651646309305456,,False,8.559510896280893
mad-max-fury-road,7.645512749728797,8.5,True,7.976737502537065
flcl,7.627013345903675,,False,8.158772174419683
scott-pilgrim-vs-the-world,7.623568434875583,,False,7.245495167713747
sorry-baby,7.598662798924756,,False,8.382416558146705
pride-prejudice,7.59729959279858,,False,8.066705439083862
triangle-of-sadness,7.515354610529973,7.0,True,7.383178350263145
dawn-of-the-dead,7.510112008871689,,False,8.191222652158523
climax,7.478190455259451,,False,8.10408476404794
nosferatu,7.476306763016362,,False,8.386624142122669
once-upon-a-time-in-hollywood,7.337198823649159,8.5,True,8.505171299734874
la-la-land,7.269315107248554,5.5,True,7.070103277689781
godzilla,7.230776942258904,,False,8.90248272657826
one-battle-after-another,7.225213497552613,,False,7.329205584946607
beauty-and-the-beast,6.9838151859052,6.0,True,6.793206391966608
weapons,6.8203488873719955,,False,6.884867756350831
jurassic-park,6.735846202886043,7.5,True,7.8119172495023
halloween,6.683316003319928,,False,8.340848853830764
manhattan,6.6240071977742065,5.0,True,6.600376306245789
but-im-a-cheerleader,6.575245160097291,,False,7.6159648003019145
fantastic-mr-fox,6.5401286937287075,,False,7.632631432047576
marty-supreme,5.712564899742679,5.5,True,6.3204239774034985
shaun-of-the-dead,5.072760125831728,,False,7.306766686527306
the-nightmare-before-christmas,4.794303713012754,,False,7.7127484384301255
