film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
portrait-of-a-lady-on-fire,9.151988166981244,,False,9.235413612328722
nosferatu,9.138046614836009,,False,8.566627815312575
lady-bird,9.071772647095854,,False,8.746905684466752
hamnet,9.057354176380528,,False,8.735562448550114
requiem-for-a-dream,9.044006445262664,,False,8.524524490586499
the-testament-of-ann-lee,9.032677354317942,8.6,True,8.757850082558052
the-passion-of-joan-of-arc,9.030150580199788,,False,8.814343940650275
arrival,9.021629868941798,8.8,True,8.790761660306174
extraordinary-stories,8.975527416825122,8.5,True,9.209507466684892
monos,8.967831963156634,8.0,True,8.440415606667013
close-your-eyes,8.964244172724122,9.5,True,9.476140775505433
close-up,8.955370429396634,9.5,True,9.768472345409826
before-midnight,8.949525282458554,,False,8.586159863644239
tokyo-story,8.94419938839705,10.0,True,9.871286050328981
the-souvenir-part-ii,8.939842250336579,9.6,True,9.077348878276897
mississippi-masala,8.932700813310642,9.0,True,8.876989502612336
fallen-leaves,8.914224373785283,9.5,True,9.106994896479243
2046,8.912699432860839,,False,9.513981865057696
do-not-expect-too-much-from-the-end-of-the-world,8.893787932742228,9.2,True,8.951529515747687
little-forest-summer-autumn,8.873748880947737,9.5,True,9.019515897527393
hal-harper,8.864225558851455,8.8,True,8.688162894823034
ran,8.854105274428639,9.0,True,8.782763325937731
before-sunset,8.826451175580775,8.5,True,8.831231828944968
blade-runner,8.81802879844247,8.5,True,8.771103206346199
paju,8.798432441151206,9.2,True,8.883156415393556
killers-of-the-flower-moon,8.767780557188033,9.5,True,8.671949446623906
it-was-just-an-accident,8.765445270546682,,False,8.903648482320712
ghost-in-the-shell,8.715406067054007,9.0,True,9.284544242220571
disobedience,8.714493830207088,8.5,True,8.715987466000694
mommy,8.70859138021428,8.5,True,8.802800661699749
eternal-sunshine-of-the-spotless-mind,8.692191338868888,,False,8.511475747434158
viola,8.684105756823294,9.4,True,9.1208105887758
rara,8.675948006669545,8.8,True,8.880535447757048
aguirre-the-wrath-of-god,8.667959528186408,8.5,True,8.538140979349098
daisies,8.649726553674311,8.8,True,8.435943421857532
the-secret-agent,8.639039763329421,,False,8.524937287546306
princess-mononoke,8.635525768015624,,False,8.964659588430628
seven-samurai,8.62874619936107,,False,8.972498309682713
gueros,8.628422873773726,8.5,True,8.781943126762997
the-lighthouse,8.621466439444465,,False,8.07882928338079
neon-genesis-evangelion,8.620506903860244,,False,9.297562224161732
a-place-further-than-the-universe,8.61851712792319,9.2,True,8.85494209173348
night-of-the-living-dead,8.616127054195704,,False,8.743821474893865
let-the-right-one-in,8.616068158006883,,False,8.393878607816067
pacifiction,8.604659884571106,9.0,True,8.974860957980646
the-bitter-tears-of-petra-von-kant,8.59938400519834,8.2,True,8.935019827873404
the-novelists-film,8.567805476618213,9.5,True,9.644145172993982
paterson,8.537965843683763,9.8,True,9.290537933980564
burning,8.537238111464715,,False,8.932783257565916
parasite,8.528424291502656,,False,8.168309667493169
in-the-mood-for-love,8.518145157224343,9.5,True,9.312991321345395
suspiria,8.490666115282805,,False,8.368449699251801
but-im-a-cheerleader,8.455596758159091,,False,7.673608572561213
memories-of-murder,8.441183400775818,8.0,True,8.887657227934097
little-white-dove,8.423930217298008,8.5,True,8.79713772176665
happy-together,8.408834576530685,,False,9.219458335152842
amelie,8.40755123083365,4.5,True,7.637718412409304
before-sunrise,8.38977609104244,,False,8.592977411010494
spencer,8.375002685716664,,False,8.207260240410855
the-witch,8.357675648699077,,False,7.994274589522294
the-power-of-the-dog,8.35034495932183,8.5,True,8.78895982996556
the-assassination-of-jesse-james-by-the-coward-robert-ford,8.236205168124107,8.5,True,8.319294694904196
the-celebration,8.230707968312725,8.5,True,8.428846980778374
her,8.222960488589475,8.2,True,8.801708938159075
poor-things,8.157150319201351,8.0,True,8.04399622734173
pulp-fiction,8.15619434336507,,False,7.982854260584333
sinners,8.150171133826161,7.5,True,7.9644803513696365
mad-max-fury-road,8.138923805433087,8.5,True,8.234910162000931
the-shining,8.130019507805326,,False,8.182736840145996
the-master,8.125572141270242,9.3,True,8.847395005255233
crouching-tiger-hidden-dragon,8.122760645352027,9.5,True,8.458999372916445
barry-lyndon,8.09515830099503,6.5,True,7.98044144262822
another-round,8.083293732994946,,False,8.331501860377017
phantom-thread,8.078705967556566,,False,8.25682693275828
chungking-express,8.075697899564195,,False,9.171217009679815
bojack-horseman-christmas-special-sabrinas,8.07223613620734,,False,8.07921032800861
mulholland-drive,8.053143936385275,9.2,True,8.843613783812499
inside-llewyn-davis,8.039689889173461,,False,8.509978207973841
the-disciple,8.036264537715002,8.8,True,9.189648959750878
oldboy,8.027778135838583,7.5,True,7.812184291345659
a-clockwork-orange,8.004535064853245,,False,8.027045474590384
triangle-of-sadness,7.990639417361551,7.0,True,7.354697886091277
the-royal-tenenbaums,7.9615387806118765,6.8,True,8.285859871352411
a-beautiful-day-in-the-neighborhood,7.942282800996417,8.8,True,8.533861429083913
coraline,7.911212880128483,8.8,True,8.354182528770961
perfect-blue,7.898771569529671,,False,8.92956378622396
kikis-delivery-service,7.857361521217908,8.5,True,8.796998948461919
godzilla,7.846439776987263,,False,8.732955981462732
scott-pilgrim-vs-the-world,7.785679534694914,,False,7.325539681826572
sorry-baby,7.749664203148703,,False,8.409574656138492
weapons,7.724972674769188,,False,7.511014597278422
alien,7.694954634306265,,False,8.055488711027056
ema,7.616381679571034,8.0,True,7.957164570197038
primer,7.610881500199529,6.5,True,7.712819078298516
once-upon-a-time-in-hollywood,7.61019973754622,8.5,True,8.478178297473374
the-handmaiden,7.516572620431786,,False,7.903035715912701
halloween,7.494836144255077,,False,8.077789500541149
beauty-and-the-beast,7.484568793817598,6.0,True,6.600134206055851
happy-go-lucky,7.456616918223815,9.0,True,8.809687592212592
blue-is-the-warmest-color,7.4351063452257,8.0,True,8.363206910502376
psycho,7.422519998235938,8.0,True,8.07147122653692
manhattan,7.421661293912936,5.0,True,7.228937519662805
cha-cha-real-smooth,7.377900123030233,8.5,True,8.07370395093485
climax,7.352818800437516,,False,7.978837857712759
jurassic-park,7.283408170541258,7.5,True,7.788530513393016
la-la-land,7.2556640474010345,5.5,True,7.441152549099887
pride-prejudice,7.111520828504171,,False,7.9625810847958345
500-days-of-summer,7.0739254850597195,,False,7.989486583914964
emma,6.979953964537944,6.5,True,7.170764952629096
the-nightmare-before-christmas,6.969450218348918,,False,7.090958038815039
fantastic-mr-fox,6.820444885946843,,False,7.307725730805018
marty-supreme,6.8156471599201485,5.5,True,6.947604766239916
flcl,6.246366884170199,,False,8.360425775512509
