film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
sinners,8.192025144914576,7.5,True,8.004740913021973
it-was-just-an-accident,8.171119574603136,,False,8.096754555511877
a-beautiful-day-in-the-neighborhood,8.143879773272026,8.8,True,8.782012389724756
amelie,8.134463729342523,4.5,True,7.244860080401366
her,8.113639972280495,8.2,True,8.915293394618626
psycho,8.092006891073172,8.0,True,8.211361712929094
500-days-of-summer,8.078053481169523,,False,8.021011547477038
the-lighthouse,8.047442479368433,,False,8.210867811037396
poor-things,8.040366651432278,8.0,True,7.930744067814835
in-the-mood-for-love,7.991377663559461,9.5,True,9.280982804230861
eternal-sunshine-of-the-spotless-mind,7.987786930090403,,False,8.373191389816801
pulp-fiction,7.9314855824255295,,False,7.944046719667509
rocky,7.90850617198517,9.2,True,8.428280950500522
the-handmaiden,7.852413916105601,,False,7.8671768063421395
cha-cha-real-smooth,7.836101173486094,8.5,True,8.06557628838713
the-assassination-of-jesse-james-by-the-coward-robert-ford,7.80218394289666,8.5,True,8.331995990961252
coraline,7.798986066689741,8.8,True,8.563795351841513
emma,7.794069717800722,6.5,True,6.9181499483737
phantom-thread,7.76992494296365,,False,8.061070957500533
alien,7.703588408889691,,False,8.448038217679139
primer,7.670778194202971,6.5,True,7.292950100338473
the-shining,7.655360169717322,,False,8.560497475396549
mad-max-fury-road,7.64644207904178,8.5,True,7.976840895680587
flcl,7.627648990675552,,False,8.159537779540623
scott-pilgrim-vs-the-world,7.623990800473503,,False,7.246632258894463
pride-prejudice,7.598229955255299,,False,8.066401552633925
sorry-baby,7.593710450963742,,False,8.382789676387125
triangle-of-sadness,7.515686267593649,7.0,True,7.383286895653506
dawn-of-the-dead,7.50908727919768,,False,8.194539789153243
nosferatu,7.478492603386962,,False,8.389186540465461
climax,7.478087225733346,,False,8.104636554961427
once-upon-a-time-in-hollywood,7.337721519570687,8.5,True,8.505457134769397
la-la-land,7.268999102966077,5.5,True,7.070737267542199
godzilla,7.224370858762425,,False,8.90214510106869
one-battle-after-another,7.2222899868826,,False,7.328835093245961
beauty-and-the-beast,6.982769217139741,6.0,True,6.793420518946526
weapons,6.817805157302906,,False,6.886048622181358
jurassic-park,6.735115275579959,7.5,True,7.8122005653218745
halloween,6.682833112351547,,False,8.344268238269748
manhattan,6.623933933211584,5.0,True,6.600257517265586
but-im-a-cheerleader,6.574726673056416,,False,7.616918133473638
fantastic-mr-fox,6.536733613479898,,False,7.6317133324783635
marty-supreme,5.711713545128349,5.5,True,6.320646791117014
shaun-of-the-dead,5.067132810858276,,False,7.309420955417949
the-nightmare-before-christmas,4.785924566034159,,False,7.714924285697784
