film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
extraordinary-stories,9.042991941309193,8.5,True,9.098477384286838
ran,9.040904337682878,9.0,True,9.174679053511351
parasite,9.02154441836763,,False,8.490459391788304
monos,9.015449767489622,8.0,True,8.490579398588991
a-woman-under-the-influence,9.005536087615438,9.8,True,8.794587268524058
pacifiction,8.990198424585055,9.0,True,9.2040655499299
in-the-mood-for-love,8.968464069795914,9.5,True,9.287952428863012
mississippi-masala,8.9483758436763,9.0,True,9.10124387308991
do-not-expect-too-much-from-the-end-of-the-world,8.933621153853405,9.2,True,8.788395679922678
night-of-the-living-dead,8.9328298206694,,False,8.499132908897886
the-souvenir-part-ii,8.916589095727687,9.6,True,8.882823881614192
let-the-right-one-in,8.898428364917537,,False,8.619698977379032
killers-of-the-flower-moon,8.894640410361088,9.5,True,8.572078872842804
riceboy-sleeps,8.8705356394867,9.7,True,9.23930145136813
hal-harper,8.869632266074737,8.8,True,8.80606840039081
memories-of-murder,8.855686324409257,8.0,True,8.879381587675644
the-power-of-the-dog,8.843241553666564,8.5,True,8.458526007060078
personal-shopper,8.831862988607558,9.0,True,9.26750161584752
another-round,8.816119162843432,,False,8.403944972293425
little-white-dove,8.803809981877626,8.5,True,8.807448867383782
rara,8.779142853648322,8.8,True,8.909428290712409
happy-together,8.77903677201811,,False,9.075203429513646
2046,8.778226572611935,,False,9.417855358176633
werckmeister-harmonies,8.762501567882254,10.0,True,9.193105600045412
portrait-of-a-young-girl-at-the-end-of-the-60s-in-brussels,8.749975931405265,8.8,True,9.14866764507952
dawn-of-the-dead,8.745671180971325,,False,8.302582973638472
mommy,8.723200552126372,8.5,True,8.769686217964283
daisies,8.722957949765801,8.8,True,8.287766784119256
the-assassination-of-jesse-james-by-the-coward-robert-ford,8.704846415248499,8.5,True,8.165666009729497
chungking-express,8.686901153581658,,False,9.028102629108044
happy-go-lucky,8.680240988359055,9.0,True,8.665657756911624
hamnet,8.6633721764639,,False,8.123534150579585
gueros,8.64338542670314,8.5,True,8.58937465458539
disobedience,8.637260741719503,8.5,True,8.874048260440182
the-witch,8.612683802437308,,False,8.128814141714727
kikis-delivery-service,8.603933340451183,8.5,True,8.732924201702428
crouching-tiger-hidden-dragon,8.587067415874172,9.5,True,8.590662594766021
wristcutters-a-love-story,8.56184236408394,,False,8.091371227614667
the-master,8.558887282699281,9.3,True,8.49766636627348
it-was-just-an-accident,8.531571957198215,,False,8.864187435494353
weapons,8.524626852723195,,False,7.179100005299206
zama,8.51509355913493,9.5,True,9.019244739601717
amelie,8.514081066123447,4.5,True,8.045365242475071
neon-genesis-evangelion,8.509263536329753,,False,8.85441355975739
close-your-eyes,8.50147986797599,9.5,True,9.146734380222654
the-secret-agent,8.496347909166587,,False,8.955792323444776
alien,8.495977620859318,,False,8.342118640096889
a-clockwork-orange,8.479436450472582,,False,7.9109171067679345
viola,8.46490298593368,9.4,True,8.878558919269546
before-midnight,8.462845905740508,,False,8.62559980705337
ema,8.413283491197884,8.0,True,8.209375588756279
perfect-blue,8.39598883601427,,False,8.715985585691
spencer,8.349192856796982,,False,8.513927423274412
her,8.343730590911294,8.2,True,8.75899313449945
halloween,8.33974370343921,,False,8.399058790920407
the-testament-of-ann-lee,8.301575473702357,8.6,True,8.836690785176156
twin-peaks,8.28227423586947,,False,8.660895802927737
blade-runner,8.272062464693931,8.5,True,8.826091201140192
the-celebration,8.265723935984253,8.5,True,8.548731515653762
paju,8.25989988780082,9.2,True,9.122982955977768
before-sunrise,8.253048903277882,,False,8.602667795468006
burning,8.24871373276183,,False,8.769616478305778
the-disciple,8.24767959045545,8.8,True,9.268170166931126
poor-things,8.242841179682825,8.0,True,8.011140874202988
barry-lyndon,8.228113175873192,6.5,True,8.380950030930805
nosferatu,8.220400558955008,,False,8.403593506297126
phantom-thread,8.20751684883973,,False,8.592176570060714
inside-llewyn-davis,8.205390858869611,,False,8.374245141628418
requiem-for-a-dream,8.188989293547039,,False,8.639083304257007
the-bitter-tears-of-petra-von-kant,8.188195596054285,8.2,True,9.17262103075935
pride-prejudice,8.185325414534873,,False,8.005183441834898
suspiria,8.175596845879017,,False,8.191701600197527
eternal-sunshine-of-the-spotless-mind,8.166317972617884,,False,8.51970856774415
rocky,8.156509499114192,9.2,True,8.296906413085493
the-novelists-film,8.064340840466416,9.5,True,9.164474708121944
cha-cha-real-smooth,8.053782303462063,8.5,True,8.103226235773032
bojack-horseman-christmas-special-sabrinas,7.996539548811363,,False,7.89222224040312
triangle-of-sadness,7.996515932058242,7.0,True,7.8869829924426496
psycho,7.960789868713536,8.0,True,8.093262647998385
mulholland-drive,7.959230321491704,9.2,True,8.638680251797927
the-handmaiden,7.934234336334404,,False,8.282574020081537
emma,7.923589228102289,6.5,True,7.252296096504514
coraline,7.907379965989913,8.8,True,8.50039559985292
primer,7.903430262609565,6.5,True,8.085624695133522
oldboy,7.8968546117659315,7.5,True,7.962537552990712
godzilla,7.854736047599464,,False,8.117019217244266
before-sunset,7.854086204673831,8.5,True,8.726985804248562
blue-is-the-warmest-color,7.827979444090455,8.0,True,8.557439444062513
anne-of-green-gables,7.827770809831743,9.8,True,8.81494418549749
a-beautiful-day-in-the-neighborhood,7.799555408838035,8.8,True,8.632551172516475
mad-max-fury-road,7.774379314455867,8.5,True,7.820786582439153
manhattan,7.773063911889537,5.0,True,7.685330563663681
climax,7.764381711090229,,False,8.195916075022641
500-days-of-summer,7.753355475642042,,False,8.32079511546034
the-royal-tenenbaums,7.722386748015708,6.8,True,7.892477768060886
sinners,7.70723202808747,7.5,True,7.920170330592807
pulp-fiction,7.51657171433466,,False,8.037899715142178
the-lighthouse,7.410026715193812,,False,8.161683779687312
beauty-and-the-beast,7.331813254064533,6.0,True,6.978186290402917
shaun-of-the-dead,7.326440776653258,,False,7.31340301810717
la-la-land,7.242797296723937,5.5,True,7.599666221506555
one-battle-after-another,7.2269333027609175,,False,7.549968399891464
fantastic-mr-fox,7.223435121406023,,False,7.536054505017572
the-shining,7.167359437166274,,False,8.349076228347194
flcl,7.052266365135306,,False,8.122769535154388
once-upon-a-time-in-hollywood,7.045044403509916,8.5,True,8.154967132210428
marty-supreme,7.006034001869111,5.5,True,7.205860804129123
but-im-a-cheerleader,6.9674174500850645,,False,7.492210649105254
the-nightmare-before-christmas,6.787861279964057,,False,7.604833583779681
scott-pilgrim-vs-the-world,6.701938791522509,,False,7.494542961591405
jurassic-park,6.5214995226412515,7.5,True,7.903437263576363
