film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
seven-samurai,8.627963815173377,,False,8.972559455915581
the-lighthouse,8.622845521680697,,False,8.078991900337018
neon-genesis-evangelion,8.619049872879806,,False,9.297554653414522
let-the-right-one-in,8.616229137620477,,False,8.3941086810087
a-place-further-than-the-universe,8.615675999289591,9.2,True,8.85494348712733
night-of-the-living-dead,8.611262263542056,,False,8.744011339940538
pacifiction,8.604477028802888,9.0,True,8.974819917615694
the-bitter-tears-of-petra-von-kant,8.599891620556198,8.2,True,8.934861098892503
the-novelists-film,8.568776681837315,9.5,True,9.644158307903703
burning,8.537444090404783,,False,8.93287233269154
paterson,8.536372613757068,9.8,True,9.290671477957318
parasite,8.527549495453535,,False,8.168317806776722
in-the-mood-for-love,8.518064367814114,9.5,True,9.31294391898608
suspiria,8.491813899439295,,False,8.368388692102693
but-im-a-cheerleader,8.455849687313249,,False,7.67349393877338
memories-of-murder,8.440007122719859,8.0,True,8.887682079590435
little-white-dove,8.423553888834684,8.5,True,8.797103181002772
happy-together,8.410666752134599,,False,9.219457624503352
amelie,8.408157803067413,4.5,True,7.6377517877607595
before-sunrise,8.38920183260362,,False,8.59295669096137
spencer,8.375344832431988,,False,8.207125012556254
the-witch,8.355030638050742,,False,7.994403914007813
the-power-of-the-dog,8.34963155678457,8.5,True,8.789137017473186
the-assassination-of-jesse-james-by-the-coward-robert-ford,8.237465877932058,8.5,True,8.319497400065204
the-celebration,8.230657681738599,8.5,True,8.42891417335068
her,8.224096769817002,8.2,True,8.801740537197645
pulp-fiction,8.157280529017001,,False,7.9828632726570765
poor-things,8.15709381860042,8.0,True,8.044008603389377
sinners,8.13892664906883,7.5,True,7.964948931087329
mad-max-fury-road,8.138344153787822,8.5,True,8.234796521299325
the-shining,8.129780028078324,,False,8.18281658916708
the-master,8.126408959568108,9.3,True,8.847581074282708
crouching-tiger-hidden-dragon,8.122103823524617,9.5,True,8.459002123707299
barry-lyndon,8.096376345856635,6.5,True,7.980312486156289
another-round,8.082813761906195,,False,8.331645491245231
phantom-thread,8.07933961837728,,False,8.256916223242055
chungking-express,8.075402124365887,,False,9.171147776913521
bojack-horseman-christmas-special-sabrinas,8.066415460420675,,False,8.079304440364742
mulholland-drive,8.053677711340837,9.2,True,8.84361121542087
inside-llewyn-davis,8.0372323327552,,False,8.510142141883948
the-disciple,8.03489377083723,8.8,True,9.189586805388386
oldboy,8.028126050725707,7.5,True,7.812343405323647
a-clockwork-orange,8.006903313382523,,False,8.027170531209409
triangle-of-sadness,7.989968022375608,7.0,True,7.3548286817248245
the-royal-tenenbaums,7.961207319828921,6.8,True,8.285914256293477
a-beautiful-day-in-the-neighborhood,7.943190004937487,8.8,True,8.533804270106813
coraline,7.911061005214897,8.8,True,8.354150395315582
perfect-blue,7.898737400401954,,False,8.92945603869428
kikis-delivery-service,7.856588956876536,8.5,True,8.79700793447756
godzilla,7.842060184922793,,False,8.732929994800058
scott-pilgrim-vs-the-world,7.786825560408817,,False,7.3255516053877425
sorry-baby,7.745124139106045,,False,8.409518945138684
weapons,7.722039385463948,,False,7.510920469580916
alien,7.693167875890751,,False,8.055545331543765
ema,7.617419464227229,8.0,True,7.957169390208758
once-upon-a-time-in-hollywood,7.610789672758765,8.5,True,8.478265712594029
primer,7.610226898491337,6.5,True,7.712853787194707
the-handmaiden,7.516847845651162,,False,7.902946006640011
halloween,7.492305457880539,,False,8.077935097586124
beauty-and-the-beast,7.486067073567936,6.0,True,6.599473283266523
happy-go-lucky,7.45626924522975,9.0,True,8.809731883625126
blue-is-the-warmest-color,7.435865358021509,8.0,True,8.363143987226373
manhattan,7.421889919882064,5.0,True,7.228658164600474
psycho,7.421647675606215,8.0,True,8.071320779719374
cha-cha-real-smooth,7.378856045252978,8.5,True,8.073659986072999
climax,7.351649856460806,,False,7.978778203487253
jurassic-park,7.283282731605196,7.5,True,7.788471248442353
la-la-land,7.256615296823511,5.5,True,7.441022187377045
pride-prejudice,7.109957296775701,,False,7.962706586100422
500-days-of-summer,7.076204242484102,,False,7.989516423227728
emma,6.9792608431192455,6.5,True,7.17080238162761
the-nightmare-before-christmas,6.972285041243492,,False,7.090330174769804
fantastic-mr-fox,6.822997958479814,,False,7.307788508538219
marty-supreme,6.8133384815487394,5.5,True,6.948229707464132
flcl,6.243581579250144,,False,8.360366595452728
