film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
ghost-in-the-shell,9.115519813394428,9.0,True,9.27349588014354
let-the-right-one-in,9.074411788335826,,False,8.763635997920193
monos,9.067742444650227,8.0,True,8.278110851060326
paterson,9.038232961792088,9.8,True,9.420450869516515
neon-genesis-evangelion-the-end-of-evangelion,9.03175526851374,9.8,True,9.23098212780118
princess-mononoke,9.027605495735756,,False,8.780098136644153
memories-of-murder,9.027526506805732,8.0,True,8.727090363194934
kikis-delivery-service,9.016795395520138,8.5,True,8.839442287617027
werckmeister-harmonies,9.001261887886463,10.0,True,9.4319110187107
ran,8.99481567952043,9.0,True,8.994660632428612
arrival,8.993279184156023,8.8,True,8.754525779797735
certain-women,8.991089797277386,10.0,True,9.590921236368393
before-sunset,8.976451265961007,8.5,True,8.927353407498423
neon-genesis-evangelion,8.969025690271037,,False,9.095078577967707
columbus,8.940876867282116,9.8,True,9.431126474536843
before-midnight,8.91748347659708,,False,8.649188159621271
wristcutters-a-love-story,8.902160001244967,,False,8.245693703387369
another-round,8.889608872021869,,False,8.627736604731444
disobedience,8.882690202680633,8.5,True,8.80620478230585
close-up,8.87801683703874,9.5,True,9.643132134764
requiem-for-a-dream,8.860291320830983,,False,8.043899168112281
close-your-eyes,8.836224184578276,9.5,True,9.66802070340289
the-worst-person-in-the-world,8.815339389964281,8.8,True,8.882408786028696
seven-samurai,8.808255785742016,,False,8.739002319677917
portrait-of-a-lady-on-fire,8.798799672251963,,False,9.028551084444608
the-testament-of-ann-lee,8.788130870721105,8.6,True,8.833684731727965
melancholia,8.7846107659368,9.5,True,9.403467257888911
raise-the-red-lantern,8.783370238696746,9.2,True,8.931133135852665
fallen-leaves,8.78106089581905,9.5,True,9.358989034830605
lady-bird,8.744072011398305,,False,8.88572970164507
extraordinary-stories,8.71106433568669,8.5,True,8.992946064524197
do-not-expect-too-much-from-the-end-of-the-world,8.685512138220224,9.2,True,8.773392386425703
the-master,8.681250587904708,9.3,True,8.788857333742527
night-of-the-living-dead,8.67485538695745,,False,8.574867283124174
viola,8.672437339749823,9.4,True,9.251525230591197
mulholland-drive,8.664294723446742,9.2,True,8.806297601518132
pacifiction,8.664011900762747,9.0,True,9.019322966799402
the-witch,8.662643463946436,,False,8.414587639315817
the-passion-of-joan-of-arc,8.639097830865666,,False,9.328420983156224
personal-shopper,8.628572323461231,9.0,True,9.412642581912204
aguirre-the-wrath-of-god,8.627793557963336,8.5,True,8.525430448174264
the-disciple,8.625731141134592,8.8,True,9.270468388062975
bojack-horseman-christmas-special-sabrinas,8.598339173492539,,False,8.146724934508775
the-secret-agent,8.579333543073728,,False,8.772902797056389
blade-runner,8.565448524407175,8.5,True,8.7182942946282
sentimental-value,8.563436320476356,,False,9.329579356802412
parasite,8.561035162218756,,False,8.113355362412689
blue-is-the-warmest-color,8.545509150152766,8.0,True,8.449838512834395
a-clockwork-orange,8.530987189608084,,False,8.096992636475216
2046,8.526152312982038,,False,9.430656939686951
chungking-express,8.50094129664266,,False,9.140650323588153
suspiria,8.499945585646394,,False,8.661646998998028
happy-go-lucky,8.498452609116338,9.0,True,8.981268266039457
perfect-blue,8.48618819229152,,False,8.624820487022872
hal-harper,8.484060319884145,8.8,True,8.793847537552086
the-royal-tenenbaums,8.477601349639041,6.8,True,7.692069814320183
little-white-dove,8.456102325369564,8.5,True,8.710728865116293
killers-of-the-flower-moon,8.45475470116744,9.5,True,8.990922625952564
a-woman-under-the-influence,8.442931775901704,9.8,True,8.938718836154104
daisies,8.442459281075834,8.8,True,8.269082962030302
gueros,8.417077186513117,8.5,True,8.670707745733582
before-sunrise,8.4082216186376,,False,8.620207776991808
the-power-of-the-dog,8.396036543924552,8.5,True,8.690817836939205
inside-llewyn-davis,8.380701271899705,,False,8.09243934944853
twin-peaks,8.373648636316293,,False,8.858148497697073
the-celebration,8.328993338838798,8.5,True,8.295815451442682
mississippi-masala,8.313928966067866,9.0,True,8.762338678781582
ema,8.307283810844373,8.0,True,7.951741272467023
spencer,8.295461643404177,,False,8.759925705688246
mommy,8.287669468072798,8.5,True,8.665517995571228
oldboy,8.23303028157077,7.5,True,7.598967401319192
barry-lyndon,8.225939446624004,6.5,True,7.931738615068098
crouching-tiger-hidden-dragon,8.223350204271737,9.5,True,8.88189995779568
sinners,8.219177085371577,7.5,True,8.064354014484735
hamnet,8.207239550645625,,False,8.55702716118176
it-was-just-an-accident,8.16797451269425,,False,8.052183845767646
a-beautiful-day-in-the-neighborhood,8.146332540962417,8.8,True,8.833468250645614
amelie,8.134920118770461,4.5,True,7.06893894229727
her,8.116100398933606,8.2,True,8.902476556675346
psycho,8.092455041820871,8.0,True,8.25551790624266
500-days-of-summer,8.077569726415621,,False,8.072939773790347
the-lighthouse,8.0467361872597,,False,8.14166218308127
poor-things,8.040567200666967,8.0,True,7.744219234529805
in-the-mood-for-love,7.9929876856858755,9.5,True,9.34123452553871
eternal-sunshine-of-the-spotless-mind,7.988249850961773,,False,8.41942204840859
pulp-fiction,7.927604008572212,,False,7.869435427605044
rocky,7.910831594562798,9.2,True,8.485793296360264
the-handmaiden,7.852879826050875,,False,7.896843194848895
cha-cha-real-smooth,7.83495957253381,8.5,True,8.108235381229322
the-assassination-of-jesse-james-by-the-coward-robert-ford,7.803538733558044,8.5,True,8.287562558329364
coraline,7.79627747131828,8.8,True,8.457937454072031
emma,7.793833908223572,6.5,True,6.7544363647199175
phantom-thread,7.769245919949041,,False,7.939566269660142
alien,7.705528444610499,,False,8.390784426108304
primer,7.671029616508416,6.5,True,7.391055643541512
the-shining,7.6516462981610935,,False,8.595274145495662
mad-max-fury-road,7.645512790945555,8.5,True,8.045115696990308
flcl,7.627014717697778,,False,8.26205101785851
scott-pilgrim-vs-the-world,7.623573998958021,,False,7.207343050207003
sorry-baby,7.5986563839055385,,False,8.418189943109482
pride-prejudice,7.597302112481674,,False,7.94789077280019
triangle-of-sadness,7.515355634500402,7.0,True,7.451024906778655
dawn-of-the-dead,7.510111004208256,,False,8.235090893926229
climax,7.478191619383669,,False,8.153838358683025
nosferatu,7.476306163826717,,False,8.286546871430946
once-upon-a-time-in-hollywood,7.33720139174719,8.5,True,8.497333514998124
la-la-land,7.269318213723762,5.5,True,6.9157375257926175
godzilla,7.23077313075553,,False,8.923648021446079
one-battle-after-another,7.225216187679588,,False,7.282734329210352
beauty-and-the-beast,6.983816105080807,6.0,True,6.605214520962654
weapons,6.8203592949726985,,False,6.900254885694063
jurassic-park,6.735844760369587,7.5,True,7.910971929910027
halloween,6.683321978257068,,False,8.346416976772849
manhattan,6.62400502443653,5.0,True,6.445305237105929
but-im-a-cheerleader,6.575246350296226,,False,7.6779002486907455
fantastic-mr-fox,6.540125667111426,,False,7.415559423373809
marty-supreme,5.71256741299651,5.5,True,6.328609067661672
shaun-of-the-dead,5.072758260651261,,False,7.320668147721696
the-nightmare-before-christmas,4.794304938263392,,False,7.759559934650966
