film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
zama,8.51502666317837,9.5,True,8.957727633538402
amelie,8.513736244130909,4.5,True,7.781615921454513
neon-genesis-evangelion,8.509373096146286,,False,8.880509305851604
close-your-eyes,8.501217847308723,9.5,True,9.132644885919595
the-secret-agent,8.496022629089145,,False,8.967529345647762
alien,8.495254623257159,,False,8.272602824547612
a-clockwork-orange,8.479044288390888,,False,7.820651521502103
viola,8.464390652809822,9.4,True,8.877639642367562
before-midnight,8.462544721772973,,False,8.660612408019748
ema,8.412915857561304,8.0,True,8.196315643433138
perfect-blue,8.395438919534655,,False,8.763247313911524
spencer,8.348875188685843,,False,8.36213524161858
her,8.343447525155964,8.2,True,8.75420254170883
halloween,8.339069479236326,,False,8.348487547229473
the-testament-of-ann-lee,8.301288999880034,8.6,True,8.788014379037586
twin-peaks,8.28202858230937,,False,8.673812931401043
blade-runner,8.27140432723137,8.5,True,8.773235622981879
the-celebration,8.264761545098274,8.5,True,8.545317448735915
paju,8.259581742576264,9.2,True,9.136348773983574
before-sunrise,8.25266988801246,,False,8.653717425492369
burning,8.24830792523033,,False,8.725394468777612
the-disciple,8.247521986654013,8.8,True,9.284897372139149
poor-things,8.242291024590106,8.0,True,7.925765211859052
barry-lyndon,8.228001260073306,6.5,True,8.26205779303634
nosferatu,8.219185039170098,,False,8.354250469629491
phantom-thread,8.207080896356487,,False,8.547074469120082
inside-llewyn-davis,8.205132625809648,,False,8.363796639175778
requiem-for-a-dream,8.188691844783856,,False,8.648150076342528
the-bitter-tears-of-petra-von-kant,8.188542333908572,8.2,True,9.108252768366865
pride-prejudice,8.185554505273494,,False,7.788935515808034
suspiria,8.174764844458094,,False,8.231301658071564
eternal-sunshine-of-the-spotless-mind,8.165953160338335,,False,8.511785600083567
rocky,8.157264626692825,9.2,True,8.328793828005034
the-novelists-film,8.064252255723394,9.5,True,9.188484595696794
cha-cha-real-smooth,8.053893478212652,8.5,True,8.106685011205538
bojack-horseman-christmas-special-sabrinas,7.996311848594693,,False,7.931057517550169
triangle-of-sadness,7.995906980918532,7.0,True,7.914559820528008
psycho,7.9599118183440565,8.0,True,8.097531163989965
mulholland-drive,7.9582795084502544,9.2,True,8.653190641787575
the-handmaiden,7.93338705703118,,False,8.310911304176091
emma,7.924036803731888,6.5,True,7.014871254237248
coraline,7.906919558914588,8.8,True,8.410592369659975
primer,7.903111403599586,6.5,True,8.16680224116714
oldboy,7.896757174813291,7.5,True,8.023974416524299
godzilla,7.853942723407416,,False,8.181653711279392
before-sunset,7.853928348890205,8.5,True,8.79877592869353
anne-of-green-gables,7.827499063467632,9.8,True,8.826994138154422
blue-is-the-warmest-color,7.82736809428356,8.0,True,8.526682414547373
a-beautiful-day-in-the-neighborhood,7.799770016306187,8.8,True,8.63030663554967
mad-max-fury-road,7.773877638632521,8.5,True,7.907716978902437
manhattan,7.772669633684233,5.0,True,7.646792055603253
climax,7.763299855733212,,False,8.26456938475908
500-days-of-summer,7.752673612224836,,False,8.35900114292435
the-royal-tenenbaums,7.722459694296107,6.8,True,7.644580038322886
sinners,7.719146789208418,7.5,True,7.944969949161367
pulp-fiction,7.515920847582384,,False,7.9457562990289485
the-lighthouse,7.409183301382621,,False,8.16485271943932
beauty-and-the-beast,7.331749351594734,6.0,True,6.7587798893540025
shaun-of-the-dead,7.326112483745723,,False,7.344494374933359
la-la-land,7.242391358102149,5.5,True,7.4243436784440835
one-battle-after-another,7.225828311803027,,False,7.580694866301018
fantastic-mr-fox,7.223633822113336,,False,7.314733997829637
the-shining,7.167043105394217,,False,8.317493794445822
flcl,7.051095988942072,,False,8.21741117821916
once-upon-a-time-in-hollywood,7.0447305098136646,8.5,True,8.126765562062557
marty-supreme,7.005906489467131,5.5,True,7.232922372116736
but-im-a-cheerleader,6.966767307006965,,False,7.55722469736392
the-nightmare-before-christmas,6.788445110267114,,False,7.528716544377576
scott-pilgrim-vs-the-world,6.701128598533777,,False,7.44439063254327
jurassic-park,6.520967818851896,7.5,True,7.989310111648749
