film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
triangle-of-sadness,7.995906736203073,7.0,True,7.887389586849647
psycho,7.9599115822785595,8.0,True,8.093534875206558
mulholland-drive,7.958279100914599,9.2,True,8.638693500650817
the-handmaiden,7.933387335350006,,False,8.282629451491122
emma,7.924036880036893,6.5,True,7.252216940159949
coraline,7.906919381210036,8.8,True,8.500437295994706
primer,7.903111809161622,6.5,True,8.085165208719669
oldboy,7.896757381872909,7.5,True,7.962468930289438
godzilla,7.853943304016535,,False,8.117503426712473
before-sunset,7.8539289616040895,8.5,True,8.726656202637669
anne-of-green-gables,7.827499979366445,9.8,True,8.814793615431444
blue-is-the-warmest-color,7.827368250290238,8.0,True,8.557558944226475
a-beautiful-day-in-the-neighborhood,7.799770115848017,8.8,True,8.63285824281565
mad-max-fury-road,7.77387709258435,8.5,True,7.820897595084732
manhattan,7.772669243184748,5.0,True,7.685917144404855
climax,7.763298324456234,,False,8.195887945360578
500-days-of-summer,7.752673375626208,,False,8.320543891397243
the-royal-tenenbaums,7.722460007692634,6.8,True,7.892753787783314
sinners,7.71914632963228,7.5,True,7.918161248448445
pulp-fiction,7.515921001242416,,False,8.038003766798125
the-lighthouse,7.409184057011176,,False,8.161585873345551
beauty-and-the-beast,7.331749547849208,6.0,True,6.978940443260784
shaun-of-the-dead,7.32611283164797,,False,7.313122149182212
la-la-land,7.242391331649167,5.5,True,7.599756735796805
one-battle-after-another,7.225828600100486,,False,7.550340857238587
fantastic-mr-fox,7.223633444874337,,False,7.536370232800304
the-shining,7.167044034013159,,False,8.348807705349472
flcl,7.051094487246602,,False,8.12261523872257
once-upon-a-time-in-hollywood,7.0447311343667325,8.5,True,8.155049263678114
marty-supreme,7.0059064675361835,5.5,True,7.205832150133189
but-im-a-cheerleader,6.96676658391976,,False,7.492192262651429
the-nightmare-before-christmas,6.788444116710394,,False,7.605684181271864
scott-pilgrim-vs-the-world,6.701128562591267,,False,7.494728729999593
jurassic-park,6.52096759288762,7.5,True,7.903552746423778
