film_id,nota_modelo,nota_gemini,evaluada,nota_reglas
extraordinary-stories,9.042991999109262,8.5,True,9.100762587565242
ran,9.040904370936254,9.0,True,9.165168009381347
parasite,9.021544471866143,,False,8.484798470215157
monos,9.01544998333691,8.0,True,8.510722587345253
a-woman-under-the-influence,9.005536634697323,9.8,True,8.686668421366539
pacifiction,8.990199247721861,9.0,True,9.176088648126335
in-the-mood-for-love,8.968463961495964,9.5,True,9.354155069258127
mississippi-masala,8.948375099755113,9.0,True,9.09487272136825
do-not-expect-too-much-from-the-end-of-the-world,8.933621298717245,9.2,True,8.749826301906829
night-of-the-living-dead,8.932830344390437,,False,8.482031967697647
the-souvenir-part-ii,8.916588833332632,9.6,True,8.895462659160948
let-the-right-one-in,8.898428881763609,,False,8.588903913832173
killers-of-the-flower-moon,8.894640226224645,9.5,True,8.47880921591942
riceboy-sleeps,8.870534965021653,9.7,True,9.19827259432377
hal-harper,8.86963175743768,8.8,True,8.802141022331872
memories-of-murder,8.855687408353207,8.0,True,8.836396575542363
the-power-of-the-dog,8.843241258169359,8.5,True,8.412674830619107
personal-shopper,8.831862382650604,9.0,True,9.303036429959658
another-round,8.816118343307783,,False,8.42471039652801
little-white-dove,8.803809310235035,8.5,True,8.775429227156417
rara,8.779142367934742,8.8,True,8.862256411764752
happy-together,8.779036935982292,,False,9.119969146087877
2046,8.778226596434672,,False,9.466848354059689
werckmeister-harmonies,8.762501294030672,10.0,True,9.178315876355006
portrait-of-a-young-girl-at-the-end-of-the-60s-in-brussels,8.749975352539147,8.8,True,9.171242762456306
dawn-of-the-dead,8.74567210251369,,False,8.334112602989299
mommy,8.7232010109362,8.5,True,8.748010790469802
daisies,8.722958707095145,8.8,True,8.321777164217233
the-assassination-of-jesse-james-by-the-coward-robert-ford,8.704846263578188,8.5,True,8.097387855640669
chungking-express,8.686901701786454,,False,9.094183326154443
happy-go-lucky,8.680241650025934,9.0,True,8.622503952232748
hamnet,8.663372512988213,,False,8.196827791716968
gueros,8.643384833009677,8.5,True,8.56096284267533
disobedience,8.637260544405837,8.5,True,8.857777822321665
the-witch,8.612683706919126,,False,8.051470528238433
kikis-delivery-service,8.603933752898039,8.5,True,8.767521134824074
crouching-tiger-hidden-dragon,8.587068278673287,9.5,True,8.568541445863712
wristcutters-a-love-story,8.561841478801801,,False,8.074943125323788
the-master,8.558887310791931,9.3,True,8.433724202753137
it-was-just-an-accident,8.531572591517378,,False,8.818039826614228
weapons,8.524627646731131,,False,7.203393231460503
zama,8.515094085884503,9.5,True,8.957465862621387
amelie,8.514081772919342,4.5,True,7.781349727245321
neon-genesis-evangelion,8.509264086783038,,False,8.880361751795938
close-your-eyes,8.501479772434486,9.5,True,9.132615614716517
the-secret-agent,8.496348610074993,,False,8.967622427435126
alien,8.495978374602245,,False,8.272320165009708
a-clockwork-orange,8.47943669991802,,False,7.820630940273386
viola,8.464902229265721,9.4,True,8.877497767705544
before-midnight,8.462844666918334,,False,8.660680588851841
ema,8.413283459347094,8.0,True,8.196084465396046
perfect-blue,8.395989260790646,,False,8.763172591075334
spencer,8.349192093995502,,False,8.361483961549704
her,8.343730794974874,8.2,True,8.754373589613458
halloween,8.339744718026965,,False,8.347672038186074
the-testament-of-ann-lee,8.30157608961146,8.6,True,8.787819653298486
twin-peaks,8.282272923824628,,False,8.673777986017255
blade-runner,8.272062778120555,8.5,True,8.773190395670246
the-celebration,8.265723071834364,8.5,True,8.5446649866936
paju,8.259899604466973,9.2,True,9.136483402895909
before-sunrise,8.253048809803245,,False,8.653846489612416
burning,8.248713218210794,,False,8.725552578476472
the-disciple,8.247679779745999,8.8,True,9.284968480630754
poor-things,8.2428412386231,8.0,True,7.92583349998979
barry-lyndon,8.22811303504108,6.5,True,8.262033130181702
nosferatu,8.220400286658824,,False,8.353918027863196
phantom-thread,8.207516918885036,,False,8.547230263298264
inside-llewyn-davis,8.20539073805634,,False,8.36372519396158
requiem-for-a-dream,8.188989805997545,,False,8.648354423440379
the-bitter-tears-of-petra-von-kant,8.188196121138553,8.2,True,9.1081916308979
pride-prejudice,8.185325369835416,,False,7.789413590689341
suspiria,8.175596858794826,,False,8.23108632501295
eternal-sunshine-of-the-spotless-mind,8.166318285288991,,False,8.512061229815028
rocky,8.156509826773632,9.2,True,8.328577894958643
the-novelists-film,8.064341378392571,9.5,True,9.188444734935965
cha-cha-real-smooth,8.053782468957845,8.5,True,8.106738206860559
bojack-horseman-christmas-special-sabrinas,7.996538222539733,,False,7.932016805031003
triangle-of-sadness,7.996515377532319,7.0,True,7.91410773039705
psycho,7.960790006780368,8.0,True,8.09713458483038
mulholland-drive,7.959230348355499,9.2,True,8.65316920684447
the-handmaiden,7.934233662641463,,False,8.31085416156737
emma,7.923590113744339,6.5,True,7.014942270862949
coraline,7.9073811827658,8.8,True,8.410566079824282
primer,7.903430574598979,6.5,True,8.167316477441622
oldboy,7.896855027387289,7.5,True,8.024065808994932
godzilla,7.8547354225483,,False,8.181150161730727
before-sunset,7.854085795997852,8.5,True,8.799116994464669
blue-is-the-warmest-color,7.827979803356727,8.0,True,8.526543820624097
anne-of-green-gables,7.827770575301359,9.8,True,8.827157559672127
a-beautiful-day-in-the-neighborhood,7.799555006332144,8.8,True,8.629996902123146
mad-max-fury-road,7.774380151765482,8.5,True,7.90758929898842
manhattan,7.773064041697033,5.0,True,7.646081752653483
climax,7.764381839449375,,False,8.264590947502132
500-days-of-summer,7.753355109060716,,False,8.359271907852778
the-royal-tenenbaums,7.722386371661903,6.8,True,7.644206656521979
sinners,7.707232056050072,7.5,True,7.947393937530137
pulp-fiction,7.516570677118533,,False,7.945544782560999
the-lighthouse,7.410026346082381,,False,8.165026565999412
beauty-and-the-beast,7.331813617812728,6.0,True,6.758209660236434
shaun-of-the-dead,7.326440635782679,,False,7.344883963535693
la-la-land,7.242797132838718,5.5,True,7.424228583511382
one-battle-after-another,7.226931763910446,,False,7.580286447774066
fantastic-mr-fox,7.223436306453223,,False,7.31425987790631
the-shining,7.167359316852236,,False,8.31780073471077
flcl,7.052267264673791,,False,8.217530928699075
once-upon-a-time-in-hollywood,7.045043156991954,8.5,True,8.126596874169547
marty-supreme,7.006034036077268,5.5,True,7.232952956643988
but-im-a-cheerleader,6.967416612386098,,False,7.55727506230059
the-nightmare-before-christmas,6.787863709183197,,False,7.527198676576722
scott-pilgrim-vs-the-world,6.701938028176838,,False,7.44407306030567
jurassic-park,6.521499842244708,7.5,True,7.989179801046834
